time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,Total,0,100,0.0000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Sex,Female,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Sex,Male,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Sex,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Reception,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 1,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 2,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 3,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 4,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 5,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 6,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 7,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 8,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 9,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 10,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Year 11,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,Less than 2 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,2 to 4 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,4 to 8 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,8 to 12 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,12 to 26 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,26 to 52 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,Over 52 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Total,Total,170,100,0.7000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Sex,Female,80,47,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Sex,Male,90,52,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Sex,Unknown,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Reception,10,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 1,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 2,10,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 3,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 4,20,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 5,10,7,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 6,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 7,20,12,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 8,20,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 9,20,12,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 10,20,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Year 11,20,12,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,Less than 2 weeks,30,15,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,2 to 4 weeks,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,4 to 8 weeks,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,8 to 12 weeks,10,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,12 to 26 weeks,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,26 to 52 weeks,20,10,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,Over 52 weeks,90,51,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Total,Total,620,100,1.0000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Sex,Female,290,46,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Sex,Male,330,52,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Sex,Unknown,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Reception,20,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 1,30,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 2,40,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 3,30,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 4,30,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 5,30,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 6,20,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 7,80,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 8,80,12,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 9,90,15,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 10,80,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Year 11,80,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Year group,Unknown,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,Less than 2 weeks,120,19,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,2 to 4 weeks,190,30,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,4 to 8 weeks,80,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,8 to 12 weeks,30,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,12 to 26 weeks,80,13,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,26 to 52 weeks,40,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,Over 52 weeks,30,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration,Unknown,50,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Total,Total,80,100,0.3000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Sex,Female,40,49,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Sex,Male,40,49,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Sex,Unknown,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Reception,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 1,10,9,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 2,10,16,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 3,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 4,10,7,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 5,10,9,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 6,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 7,10,9,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 8,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 9,10,7,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 10,10,16,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Year 11,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,Less than 2 weeks,30,35,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,2 to 4 weeks,20,21,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,4 to 8 weeks,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,8 to 12 weeks,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,12 to 26 weeks,10,16,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,26 to 52 weeks,10,6,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,Over 52 weeks,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Mental health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Physical health,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Unknown,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Not recorded,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason,Other,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Total,Total,130,100,0.3000000
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Sex,Female,60,42,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Sex,Male,60,47,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Sex,Unknown,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Reception,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 1,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 2,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 3,10,7,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 4,10,9,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 5,10,5,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 6,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 7,20,12,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 8,20,16,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 9,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 10,10,11,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Year 11,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Year group,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,Less than 2 weeks,30,25,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,2 to 4 weeks,30,23,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,4 to 8 weeks,10,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,8 to 12 weeks,10,8,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,12 to 26 weeks,30,25,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,26 to 52 weeks,20,14,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,Over 52 weeks,low,low,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration,Unknown,0,0,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Moved in from another country,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Waiting school start,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Did not get school preference,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason,School dissatisfaction general,x,x,x
